0.000 	 1.000000e+00
0.001 	 9.999500e-01
0.002 	 9.998000e-01
0.003 	 9.995500e-01
0.004 	 9.992001e-01
0.005 	 9.987503e-01
0.006 	 9.982005e-01
0.007 	 9.975510e-01
0.008 	 9.968017e-01
0.009 	 9.959527e-01
0.010 	 9.950042e-01
0.011 	 9.939561e-01
0.012 	 9.928086e-01
0.013 	 9.915619e-01
0.014 	 9.902160e-01
0.015 	 9.887711e-01
0.016 	 9.872273e-01
0.017 	 9.855847e-01
0.018 	 9.838437e-01
0.019 	 9.820042e-01
0.020 	 9.800666e-01
0.021 	 9.780309e-01
0.022 	 9.758974e-01
0.023 	 9.736664e-01
0.024 	 9.713380e-01
0.025 	 9.689124e-01
0.026 	 9.663900e-01
0.027 	 9.637709e-01
0.028 	 9.610555e-01
0.029 	 9.582438e-01
0.030 	 9.553365e-01
0.031 	 9.523336e-01
0.032 	 9.492354e-01
0.033 	 9.460424e-01
0.034 	 9.427547e-01
0.035 	 9.393727e-01
0.036 	 9.358968e-01
0.037 	 9.323274e-01
0.038 	 9.286647e-01
0.039 	 9.249091e-01
0.040 	 9.210610e-01
0.041 	 9.171209e-01
0.042 	 9.130890e-01
0.043 	 9.089658e-01
0.044 	 9.047517e-01
0.045 	 9.004472e-01
0.046 	 8.960526e-01
0.047 	 8.915684e-01
0.048 	 8.869950e-01
0.049 	 8.823330e-01
0.050 	 8.775827e-01
0.051 	 8.727447e-01
0.052 	 8.678194e-01
0.053 	 8.628072e-01
0.054 	 8.577089e-01
0.055 	 8.525247e-01
0.056 	 8.472553e-01
0.057 	 8.419012e-01
0.058 	 8.364629e-01
0.059 	 8.309409e-01
0.060 	 8.253359e-01
0.061 	 8.196483e-01
0.062 	 8.138787e-01
0.063 	 8.080278e-01
0.064 	 8.020961e-01
0.065 	 7.960841e-01
0.066 	 7.899925e-01
0.067 	 7.838219e-01
0.068 	 7.775730e-01
0.069 	 7.712463e-01
0.070 	 7.648425e-01
0.071 	 7.583621e-01
0.072 	 7.518060e-01
0.073 	 7.451746e-01
0.074 	 7.384688e-01
0.075 	 7.316890e-01
0.076 	 7.248362e-01
0.077 	 7.179108e-01
0.078 	 7.109137e-01
0.079 	 7.038454e-01
0.080 	 6.967068e-01
0.081 	 6.894985e-01
0.082 	 6.822213e-01
0.083 	 6.748759e-01
0.084 	 6.674629e-01
0.085 	 6.599832e-01
0.086 	 6.524375e-01
0.087 	 6.448266e-01
0.088 	 6.371511e-01
0.089 	 6.294120e-01
0.090 	 6.216099e-01
0.091 	 6.137457e-01
0.092 	 6.058201e-01
0.093 	 5.978339e-01
0.094 	 5.897880e-01
0.095 	 5.816830e-01
0.096 	 5.735199e-01
0.097 	 5.652994e-01
0.098 	 5.570224e-01
0.099 	 5.486897e-01
0.100 	 5.403021e-01
0.101 	 5.318605e-01
0.102 	 5.233657e-01
0.103 	 5.148186e-01
0.104 	 5.062200e-01
0.105 	 4.975708e-01
0.106 	 4.888718e-01
0.107 	 4.801239e-01
0.108 	 4.713280e-01
0.109 	 4.624850e-01
0.110 	 4.535957e-01
0.111 	 4.446611e-01
0.112 	 4.356820e-01
0.113 	 4.266593e-01
0.114 	 4.175940e-01
0.115 	 4.084869e-01
0.116 	 3.993390e-01
0.117 	 3.901511e-01
0.118 	 3.809243e-01
0.119 	 3.716593e-01
0.120 	 3.623572e-01
0.121 	 3.530188e-01
0.122 	 3.436451e-01
0.123 	 3.342371e-01
0.124 	 3.247956e-01
0.125 	 3.153217e-01
0.126 	 3.058162e-01
0.127 	 2.962801e-01
0.128 	 2.867144e-01
0.129 	 2.771201e-01
0.130 	 2.674980e-01
0.131 	 2.578492e-01
0.132 	 2.481746e-01
0.133 	 2.384752e-01
0.134 	 2.287519e-01
0.135 	 2.190058e-01
0.136 	 2.092377e-01
0.137 	 1.994487e-01
0.138 	 1.896398e-01
0.139 	 1.798120e-01
0.140 	 1.699661e-01
0.141 	 1.601033e-01
0.142 	 1.502244e-01
0.143 	 1.403305e-01
0.144 	 1.304226e-01
0.145 	 1.205016e-01
0.146 	 1.105686e-01
0.147 	 1.006245e-01
0.148 	 9.067042e-02
0.149 	 8.070722e-02
0.150 	 7.073595e-02
0.151 	 6.075761e-02
0.152 	 5.077320e-02
0.153 	 4.078370e-02
0.154 	 3.079013e-02
0.155 	 2.079348e-02
0.156 	 1.079474e-02
0.157 	 7.949332e-04
0.158 	 -9.204957e-03
0.159 	 -1.920393e-02
0.160 	 -2.920098e-02
0.161 	 -3.919511e-02
0.162 	 -4.918531e-02
0.163 	 -5.917061e-02
0.164 	 -6.914998e-02
0.165 	 -7.912244e-02
0.166 	 -8.908699e-02
0.167 	 -9.904262e-02
0.168 	 -1.089884e-01
0.169 	 -1.189232e-01
0.170 	 -1.288461e-01
0.171 	 -1.387562e-01
0.172 	 -1.486524e-01
0.173 	 -1.585337e-01
0.174 	 -1.683992e-01
0.175 	 -1.782478e-01
0.176 	 -1.880786e-01
0.177 	 -1.978906e-01
0.178 	 -2.076828e-01
0.179 	 -2.174542e-01
0.180 	 -2.272039e-01
0.181 	 -2.369309e-01
0.182 	 -2.466342e-01
0.183 	 -2.563128e-01
0.184 	 -2.659658e-01
0.185 	 -2.755921e-01
0.186 	 -2.851910e-01
0.187 	 -2.947613e-01
0.188 	 -3.043021e-01
0.189 	 -3.138125e-01
0.190 	 -3.232915e-01
0.191 	 -3.327382e-01
0.192 	 -3.421516e-01
0.193 	 -3.515308e-01
0.194 	 -3.608749e-01
0.195 	 -3.701828e-01
0.196 	 -3.794538e-01
0.197 	 -3.886868e-01
0.198 	 -3.978809e-01
0.199 	 -4.070353e-01
0.200 	 -4.161489e-01
0.201 	 -4.252209e-01
0.202 	 -4.342504e-01
0.203 	 -4.432365e-01
0.204 	 -4.521782e-01
0.205 	 -4.610748e-01
0.206 	 -4.699252e-01
0.207 	 -4.787287e-01
0.208 	 -4.874842e-01
0.209 	 -4.961910e-01
0.210 	 -5.048482e-01
0.211 	 -5.134550e-01
0.212 	 -5.220103e-01
0.213 	 -5.305135e-01
0.214 	 -5.389636e-01
0.215 	 -5.473598e-01
0.216 	 -5.557013e-01
0.217 	 -5.639872e-01
0.218 	 -5.722167e-01
0.219 	 -5.803890e-01
0.220 	 -5.885033e-01
0.221 	 -5.965587e-01
0.222 	 -6.045544e-01
0.223 	 -6.124897e-01
0.224 	 -6.203638e-01
0.225 	 -6.281758e-01
0.226 	 -6.359250e-01
0.227 	 -6.436106e-01
0.228 	 -6.512318e-01
0.229 	 -6.587879e-01
0.230 	 -6.662782e-01
0.231 	 -6.737018e-01
0.232 	 -6.810580e-01
0.233 	 -6.883461e-01
0.234 	 -6.955655e-01
0.235 	 -7.027152e-01
0.236 	 -7.097946e-01
0.237 	 -7.168031e-01
0.238 	 -7.237400e-01
0.239 	 -7.306044e-01
0.240 	 -7.373958e-01
0.241 	 -7.441134e-01
0.242 	 -7.507567e-01
0.243 	 -7.573248e-01
0.244 	 -7.638173e-01
0.245 	 -7.702333e-01
0.246 	 -7.765723e-01
0.247 	 -7.828336e-01
0.248 	 -7.890167e-01
0.249 	 -7.951209e-01
0.250 	 -8.011456e-01
0.251 	 -8.070900e-01
0.252 	 -8.129538e-01
0.253 	 -8.187363e-01
0.254 	 -8.244368e-01
0.255 	 -8.300550e-01
0.256 	 -8.355901e-01
0.257 	 -8.410417e-01
0.258 	 -8.464093e-01
0.259 	 -8.516921e-01
0.260 	 -8.568898e-01
0.261 	 -8.620018e-01
0.262 	 -8.670276e-01
0.263 	 -8.719667e-01
0.264 	 -8.768186e-01
0.265 	 -8.815829e-01
0.266 	 -8.862589e-01
0.267 	 -8.908464e-01
0.268 	 -8.953447e-01
0.269 	 -8.997536e-01
0.270 	 -9.040725e-01
0.271 	 -9.083009e-01
