0.000000	0.000000
0.010000	0.000050
0.020000	0.000200
0.030000	0.000450
0.040000	0.000800
0.050000	0.001250
0.060000	0.001801
0.070000	0.002451
0.080000	0.003202
0.090000	0.004053
0.100000	0.005004
0.110000	0.006056
0.120000	0.007209
0.130000	0.008462
0.140000	0.009816
0.150000	0.011271
0.160000	0.012827
0.170000	0.014485
0.180000	0.016244
0.190000	0.018104
0.200000	0.020067
0.210000	0.022131
0.220000	0.024298
0.230000	0.026567
0.240000	0.028939
0.250000	0.031413
0.260000	0.033991
0.270000	0.036672
0.280000	0.039457
0.290000	0.042346
0.300000	0.045339
0.310000	0.048436
0.320000	0.051638
0.330000	0.054946
0.340000	0.058359
0.350000	0.061878
0.360000	0.065503
0.370000	0.069234
0.380000	0.073073
0.390000	0.077019
0.400000	0.081072
0.410000	0.085234
0.420000	0.089504
0.430000	0.093883
0.440000	0.098372
0.450000	0.102970
0.460000	0.107679
0.470000	0.112498
0.480000	0.117429
0.490000	0.122471
0.500000	0.127626
0.510000	0.132893
0.520000	0.138274
0.530000	0.143769
0.540000	0.149378
0.550000	0.155101
0.560000	0.160941
0.570000	0.166896
0.580000	0.172968
0.590000	0.179158
0.600000	0.185465
0.610000	0.191891
0.620000	0.198436
0.630000	0.205101
0.640000	0.211887
0.650000	0.218793
0.660000	0.225822
0.670000	0.232973
0.680000	0.240247
0.690000	0.247646
0.700000	0.255169
0.710000	0.262818
0.720000	0.270593
0.730000	0.278495
0.740000	0.286525
0.750000	0.294683
0.760000	0.302971
0.770000	0.311390
0.780000	0.319939
0.790000	0.328621
0.800000	0.337435
0.810000	0.346383
0.820000	0.355466
0.830000	0.364684
0.840000	0.374039
0.850000	0.383531
0.860000	0.393161
0.870000	0.402931
0.880000	0.412841
0.890000	0.422893
0.900000	0.433086
0.910000	0.443423
0.920000	0.453905
0.930000	0.464531
0.940000	0.475305
0.950000	0.486225
0.960000	0.497295
0.970000	0.508514
0.980000	0.519884
0.990000	0.531406
1.000000	0.543081
1.010000	0.554910
1.020000	0.566895
1.030000	0.579036
1.040000	0.591336
1.050000	0.603794
1.060000	0.616413
1.070000	0.629194
1.080000	0.642138
1.090000	0.655245
1.100000	0.668519
1.110000	0.681959
1.120000	0.695567
1.130000	0.709345
1.140000	0.723294
1.150000	0.737415
1.160000	0.751710
1.170000	0.766180
1.180000	0.780826
1.190000	0.795651
1.200000	0.810656
1.210000	0.825841
1.220000	0.841209
1.230000	0.856761
1.240000	0.872499
1.250000	0.888424
1.260000	0.904538
1.270000	0.920842
1.280000	0.937339
1.290000	0.954029
1.300000	0.970914
1.310000	0.987997
1.320000	1.005278
1.330000	1.022760
1.340000	1.040445
1.350000	1.058333
1.360000	1.076427
1.370000	1.094729
1.380000	1.113240
1.390000	1.131963
1.400000	1.150898
1.410000	1.170049
1.420000	1.189417
1.430000	1.209004
1.440000	1.228812
1.450000	1.248842
1.460000	1.269098
1.470000	1.289580
1.480000	1.310292
1.490000	1.331234
1.500000	1.352410
1.510000	1.373820
1.520000	1.395469
1.530000	1.417356
1.540000	1.439486
1.550000	1.461859
1.560000	1.484479
1.570000	1.507347
1.580000	1.530465
1.590000	1.553837
1.600000	1.577464
1.610000	1.601349
1.620000	1.625495
1.630000	1.649902
1.640000	1.674575
1.650000	1.699515
1.660000	1.724725
1.670000	1.750207
1.680000	1.775965
1.690000	1.802000
1.700000	1.828315
1.710000	1.854914
1.720000	1.881797
1.730000	1.908969
1.740000	1.936432
1.750000	1.964188
1.760000	1.992241
1.770000	2.020593
1.780000	2.049247
1.790000	2.078206
1.800000	2.107473
1.810000	2.137051
1.820000	2.166942
1.830000	2.197150
1.840000	2.227678
1.850000	2.258528
1.860000	2.289705
1.870000	2.321210
1.880000	2.353047
1.890000	2.385220
1.900000	2.417732
1.910000	2.450585
1.920000	2.483783
1.930000	2.517329
1.940000	2.551227
1.950000	2.585481
1.960000	2.620093
1.970000	2.655067
1.980000	2.690406
1.990000	2.726115
2.000000	2.762196
2.010000	2.798653
2.020000	2.835490
2.030000	2.872711
2.040000	2.910319
2.050000	2.948318
2.060000	2.986712
2.070000	3.025504
2.080000	3.064700
2.090000	3.104301
2.100000	3.144313
2.110000	3.184740
2.120000	3.225585
2.130000	3.266852
2.140000	3.308546
2.150000	3.350671
2.160000	3.393231
2.170000	3.436231
2.180000	3.479674
2.190000	3.523565
2.200000	3.567908
2.210000	3.612709
2.220000	3.657970
2.230000	3.703697
2.240000	3.749895
2.250000	3.796568
2.260000	3.843720
2.270000	3.891356
2.280000	3.939482
2.290000	3.988102
2.300000	4.037221
2.310000	4.086843
2.320000	4.136974
2.330000	4.187619
2.340000	4.238782
2.350000	4.290469
2.360000	4.342686
2.370000	4.395437
2.380000	4.448727
2.390000	4.502562
2.400000	4.556947
2.410000	4.611888
2.420000	4.667390
2.430000	4.723459
2.440000	4.780101
2.450000	4.837320
2.460000	4.895123
2.470000	4.953516
2.480000	5.012504
2.490000	5.072093
2.500000	5.132289
2.510000	5.193099
2.520000	5.254528
2.530000	5.316583
2.540000	5.379269
2.550000	5.442593
2.560000	5.506561
2.570000	5.571180
2.580000	5.636456
2.590000	5.702396
2.600000	5.769006
2.610000	5.836293
2.620000	5.904263
2.630000	5.972924
2.640000	6.042282
2.650000	6.112345
2.660000	6.183119
2.670000	6.254611
2.680000	6.326828
2.690000	6.399778
2.700000	6.473469
2.710000	6.547906
2.720000	6.623098
2.730000	6.699053
2.740000	6.775778
2.750000	6.853280
2.760000	6.931567
2.770000	7.010648
2.780000	7.090530
2.790000	7.171221
2.800000	7.252728
2.810000	7.335062
2.820000	7.418228
2.830000	7.502237
2.840000	7.587096
2.850000	7.672813
2.860000	7.759398
2.870000	7.846859
2.880000	7.935204
2.890000	8.024443
2.900000	8.114584
2.910000	8.205637
2.920000	8.297611
2.930000	8.390514
2.940000	8.484356
2.950000	8.579147
2.960000	8.674895
2.970000	8.771611
2.980000	8.869305
2.990000	8.967985
3.000000	9.067662
3.010000	9.168346
3.020000	9.270046
3.030000	9.372774
3.040000	9.476539
3.050000	9.581352
3.060000	9.687222
3.070000	9.794162
3.080000	9.902181
3.090000	10.011290
3.100000	10.121500
3.110000	10.232823
3.120000	10.345268
3.130000	10.458849
3.140000	10.573575
3.150000	10.689458
3.160000	10.806511
3.170000	10.924744
3.180000	11.044170
3.190000	11.164800
3.200000	11.286646
3.210000	11.409721
3.220000	11.534038
3.230000	11.659607
3.240000	11.786443
3.250000	11.914557
3.260000	12.043963
3.270000	12.174673
3.280000	12.306700
3.290000	12.440059
3.300000	12.574761
3.310000	12.710821
3.320000	12.848252
3.330000	12.987067
3.340000	13.127282
3.350000	13.268909
3.360000	13.411963
3.370000	13.556458
3.380000	13.702409
3.390000	13.849830
3.400000	13.998737
