1.06 0.052455
1.06 0.052772
1.06 0.053089
1.06 0.053405
1.06 0.053720
1.06 0.054035
1.06 0.054349
1.06 0.054663
1.06 0.054977
1.06 0.055290
1.06 0.055603
1.06 0.055915
1.06 0.056226
1.06 0.056537
1.06 0.056848
1.06 0.057158
1.07 0.057468
1.07 0.057777
1.07 0.058085
1.07 0.058394
1.07 0.058701
1.07 0.059009
1.07 0.059315
1.07 0.059622
1.07 0.059928
1.07 0.060233
1.07 0.060538
1.07 0.060842
1.07 0.061146
1.07 0.061449
1.07 0.061752
1.07 0.062055
1.07 0.062357
1.07 0.062659
1.07 0.062960
1.07 0.063260
1.07 0.063560
1.07 0.063860
1.07 0.064159
1.07 0.064458
1.07 0.064757
1.08 0.065054
1.08 0.065352
1.08 0.065649
1.08 0.065945
1.08 0.066241
1.08 0.066537
1.08 0.066832
1.08 0.067127
1.08 0.067421
1.08 0.067714
1.08 0.068008
1.08 0.068301
1.08 0.068593
1.08 0.068885
1.08 0.069176
1.08 0.069467
1.08 0.069758
1.08 0.070048
1.08 0.070338
1.08 0.070627
1.08 0.070916
1.08 0.071204
1.08 0.071492
1.08 0.071779
1.08 0.072066
1.09 0.072353
1.09 0.072639
1.09 0.072925
1.09 0.073210
1.09 0.073495
1.09 0.073779
1.09 0.074063
1.09 0.074347
1.09 0.074630
1.09 0.074912
1.09 0.075194
1.09 0.075476
1.09 0.075758
1.09 0.076038
1.09 0.076319
1.09 0.076599
1.09 0.076878
1.09 0.077158
1.09 0.077436
1.09 0.077715
1.09 0.077992
1.09 0.078270
1.09 0.078547
1.09 0.078824
1.09 0.079100
1.10 0.079375
1.10 0.079651
1.10 0.079926
1.10 0.080200
1.10 0.080474
1.10 0.080748
1.10 0.081021
1.10 0.081294
1.10 0.081566
1.10 0.081838
1.10 0.082110
1.10 0.082381
1.10 0.082651
1.10 0.082922
1.10 0.083192
1.10 0.083461
1.10 0.083730
1.10 0.083999
1.10 0.084267
1.10 0.084535
1.10 0.084802
1.10 0.085069
1.10 0.085336
1.10 0.085602
1.10 0.085868
1.11 0.086133
1.11 0.086398
1.11 0.086662
1.11 0.086927
1.11 0.087190
1.11 0.087454
1.11 0.087717
1.11 0.087979
1.11 0.088241
1.11 0.088503
1.11 0.088764
1.11 0.089025
1.11 0.089286
1.11 0.089546
1.11 0.089805
1.11 0.090065
1.11 0.090324
1.11 0.090582
1.11 0.090840
1.11 0.091098
1.11 0.091355
1.11 0.091612
1.11 0.091869
1.11 0.092125
1.11 0.092381
1.12 0.092636
1.12 0.092891
1.12 0.093146
1.12 0.093400
1.12 0.093654
1.12 0.093907
1.12 0.094161
1.12 0.094413
1.12 0.094665
1.12 0.094917
1.12 0.095169
1.12 0.095420
1.12 0.095671
1.12 0.095921
1.12 0.096171
1.12 0.096421
1.12 0.096670
1.12 0.096919
1.12 0.097167
1.12 0.097415
1.12 0.097663
1.12 0.097910
1.12 0.098157
1.12 0.098404
1.12 0.098650
1.13 0.098896
1.13 0.099141
1.13 0.099387
1.13 0.099631
1.13 0.099876
1.13 0.100120
1.13 0.100363
1.13 0.100606
1.13 0.100849
1.13 0.101092
1.13 0.101334
1.13 0.101576
1.13 0.101817
1.13 0.102058
1.13 0.102299
1.13 0.102539
1.13 0.102779
1.13 0.103018
1.13 0.103257
1.13 0.103496
1.13 0.103735
1.13 0.103973
1.13 0.104211
1.13 0.104448
1.13 0.104685
1.14 0.104922
1.14 0.105158
1.14 0.105394
1.14 0.105629
1.14 0.105865
1.14 0.106100
1.14 0.106334
1.14 0.106568
1.14 0.106802
1.14 0.107035
1.14 0.107268
1.14 0.107501
1.14 0.107734
1.14 0.107966
1.14 0.108197
1.14 0.108429
1.14 0.108660
1.14 0.108890
1.14 0.109120
1.14 0.109350
1.14 0.109580
1.14 0.109809
1.14 0.110038
1.14 0.110267
1.14 0.110495
1.15 0.110723
1.15 0.110950
1.15 0.111177
1.15 0.111404
1.15 0.111631
1.15 0.111857
1.15 0.112082
1.15 0.112308
1.15 0.112533
1.15 0.112758
1.15 0.112982
1.15 0.113206
1.15 0.113430
1.15 0.113653
1.15 0.113876
1.15 0.114099
1.15 0.114321
1.15 0.114544
1.15 0.114765
1.15 0.114987
1.15 0.115208
1.15 0.115428
1.15 0.115649
1.15 0.115869
1.15 0.116088
1.16 0.116308
1.16 0.116527
1.16 0.116746
1.16 0.116964
1.16 0.117182
1.16 0.117400
1.16 0.117617
1.16 0.117834
1.16 0.118051
1.16 0.118267
1.16 0.118483
1.16 0.118699
1.16 0.118915
1.16 0.119130
1.16 0.119345
1.16 0.119559
1.16 0.119773
1.16 0.119987
1.16 0.120200
1.16 0.120414
1.16 0.120626
1.16 0.120839
1.16 0.121051
1.16 0.121263
1.16 0.121475
1.17 0.121686
1.17 0.121897
1.17 0.122107
1.17 0.122318
1.17 0.122528
1.17 0.122737
1.17 0.122947
1.17 0.123156
1.17 0.123364
1.17 0.123573
1.17 0.123781
1.17 0.123989
1.17 0.124196
1.17 0.124403
1.17 0.124610
1.17 0.124817
1.17 0.125023
1.17 0.125229
1.17 0.125434
1.17 0.125640
1.17 0.125845
1.17 0.126049
1.17 0.126254
1.17 0.126458
1.17 0.126661
1.18 0.126865
1.18 0.127068
1.18 0.127271
1.18 0.127473
1.18 0.127675
1.18 0.127877
1.18 0.128079
1.18 0.128280
1.18 0.128481
1.18 0.128682
1.18 0.128882
1.18 0.129082
1.18 0.129282
1.18 0.129482
1.18 0.129681
1.18 0.129880
1.18 0.130078
1.18 0.130277
1.18 0.130475
1.18 0.130672
1.18 0.130870
1.18 0.131067
1.18 0.131264
1.18 0.131460
1.18 0.131656
1.19 0.131852
1.19 0.132048
1.19 0.132243
1.19 0.132438
1.19 0.132633
1.19 0.132827
1.19 0.133022
1.19 0.133215
1.19 0.133409
1.19 0.133602
1.19 0.133795
1.19 0.133988
1.19 0.134180
1.19 0.134373
1.19 0.134564
1.19 0.134756
1.19 0.134947
1.19 0.135138
1.19 0.135329
1.19 0.135519
1.19 0.135709
1.19 0.135899
1.19 0.136089
1.19 0.136278
1.19 0.136467
1.20 0.136656
1.20 0.136844
1.20 0.137032
1.20 0.137220
1.20 0.137408
1.20 0.137595
1.20 0.137782
1.20 0.137969
1.20 0.138155
1.20 0.138341
1.20 0.138527
1.20 0.138713
1.20 0.138898
1.20 0.139083
1.20 0.139268
1.20 0.139452
1.20 0.139637
1.20 0.139821
1.20 0.140004
1.20 0.140188
1.20 0.140371
1.20 0.140554
1.20 0.140736
1.20 0.140919
1.20 0.141101
1.21 0.141282
1.21 0.141464
1.21 0.141645
1.21 0.141826
1.21 0.142007
1.21 0.142187
1.21 0.142367
1.21 0.142547
1.21 0.142727
1.21 0.142906
1.21 0.143085
1.21 0.143264
1.21 0.143442
1.21 0.143620
1.21 0.143798
1.21 0.143976
1.21 0.144154
1.21 0.144331
1.21 0.144508
1.21 0.144684
1.21 0.144861
1.21 0.145037
1.21 0.145213
1.21 0.145388
1.21 0.145564
1.22 0.145739
1.22 0.145913
1.22 0.146088
1.22 0.146262
1.22 0.146436
1.22 0.146610
1.22 0.146784
1.22 0.146957
1.22 0.147130
1.22 0.147303
1.22 0.147475
1.22 0.147647
1.22 0.147819
1.22 0.147991
1.22 0.148162
1.22 0.148333
1.22 0.148504
1.22 0.148675
1.22 0.148846
1.22 0.149016
1.22 0.149186
1.22 0.149355
1.22 0.149525
1.22 0.149694
1.22 0.149863
1.23 0.150031
1.23 0.150200
1.23 0.150368
1.23 0.150536
1.23 0.150703
1.23 0.150871
1.23 0.151038
1.23 0.151205
1.23 0.151371
1.23 0.151538
1.23 0.151704
1.23 0.151870
1.23 0.152035
1.23 0.152201
1.23 0.152366
1.23 0.152531
1.23 0.152696
1.23 0.152860
1.23 0.153024
1.23 0.153188
1.23 0.153352
1.23 0.153515
1.23 0.153678
1.23 0.153841
1.23 0.154004
1.24 0.154166
1.24 0.154329
1.24 0.154491
1.24 0.154652
1.24 0.154814
1.24 0.154975
1.24 0.155136
1.24 0.155297
1.24 0.155457
1.24 0.155618
1.24 0.155778
1.24 0.155937
1.24 0.156097
1.24 0.156256
1.24 0.156415
1.24 0.156574
1.24 0.156733
1.24 0.156891
1.24 0.157049
1.24 0.157207
1.24 0.157365
1.24 0.157522
1.24 0.157680
1.24 0.157837
1.24 0.157993
1.25 0.158150
1.25 0.158306
1.25 0.158462
1.25 0.158618
1.25 0.158773
1.25 0.158929
1.25 0.159084
1.25 0.159239
1.25 0.159393
1.25 0.159548
1.25 0.159702
1.25 0.159856
1.25 0.160010
1.25 0.160163
1.25 0.160316
1.25 0.160469
1.25 0.160622
1.25 0.160775
1.25 0.160927
1.25 0.161079
1.25 0.161231
1.25 0.161383
1.25 0.161534
1.25 0.161685
1.25 0.161836
1.26 0.161987
1.26 0.162138
1.26 0.162288
1.26 0.162438
1.26 0.162588
1.26 0.162738
1.26 0.162887
1.26 0.163036
1.26 0.163185
1.26 0.163334
1.26 0.163482
1.26 0.163631
1.26 0.163779
1.26 0.163927
1.26 0.164074
1.26 0.164222
1.26 0.164369
1.26 0.164516
1.26 0.164663
1.26 0.164809
1.26 0.164956
1.26 0.165102
1.26 0.165248
1.26 0.165393
1.26 0.165539
1.27 0.165684
1.27 0.165829
1.27 0.165974
1.27 0.166118
1.27 0.166263
1.27 0.166407
1.27 0.166551
1.27 0.166695
1.27 0.166838
1.27 0.166981
1.27 0.167124
1.27 0.167267
1.27 0.167410
1.27 0.167552
1.27 0.167695
1.27 0.167837
1.27 0.167978
1.27 0.168120
1.27 0.168261
1.27 0.168403
1.27 0.168544
1.27 0.168684
1.27 0.168825
1.27 0.168965
1.27 0.169105
1.28 0.169245
1.28 0.169385
1.28 0.169524
1.28 0.169664
1.28 0.169803
1.28 0.169942
1.28 0.170080
1.28 0.170219
1.28 0.170357
1.28 0.170495
1.28 0.170633
1.28 0.170771
1.28 0.170908
1.28 0.171045
1.28 0.171182
1.28 0.171319
1.28 0.171456
1.28 0.171592
1.28 0.171728
1.28 0.171864
1.28 0.172000
1.28 0.172136
1.28 0.172271
1.28 0.172406
1.28 0.172541
1.29 0.172676
1.29 0.172811
1.29 0.172945
1.29 0.173079
1.29 0.173213
1.29 0.173347
1.29 0.173481
1.29 0.173614
1.29 0.173747
1.29 0.173880
1.29 0.174013
1.29 0.174146
1.29 0.174278
1.29 0.174410
1.29 0.174542
1.29 0.174674
1.29 0.174806
1.29 0.174937
1.29 0.175068
1.29 0.175199
1.29 0.175330
1.29 0.175461
1.29 0.175591
1.29 0.175721
1.29 0.175851
1.30 0.175981
1.30 0.176111
1.30 0.176240
1.30 0.176370
1.30 0.176499
1.30 0.176628
1.30 0.176756
1.30 0.176885
1.30 0.177013
1.30 0.177141
1.30 0.177269
1.30 0.177397
1.30 0.177524
1.30 0.177652
1.30 0.177779
1.30 0.177906
1.30 0.178033
1.30 0.178159
1.30 0.178286
1.30 0.178412
1.30 0.178538
1.30 0.178664
1.30 0.178789
1.30 0.178915
1.30 0.179040
1.31 0.179165
1.31 0.179290
1.31 0.179415
1.31 0.179539
1.31 0.179664
1.31 0.179788
1.31 0.179912
1.31 0.180036
1.31 0.180159
1.31 0.180283
1.31 0.180406
1.31 0.180529
1.31 0.180652
1.31 0.180774
1.31 0.180897
1.31 0.181019
1.31 0.181141
1.31 0.181263
1.31 0.181385
1.31 0.181507
1.31 0.181628
1.31 0.181749
1.31 0.181870
1.31 0.181991
1.31 0.182112
1.32 0.182232
1.32 0.182353
1.32 0.182473
1.32 0.182593
1.32 0.182712
1.32 0.182832
1.32 0.182951
1.32 0.183071
1.32 0.183190
1.32 0.183309
1.32 0.183427
1.32 0.183546
1.32 0.183664
1.32 0.183782
1.32 0.183900
1.32 0.184018
1.32 0.184136
1.32 0.184253
1.32 0.184371
1.32 0.184488
1.32 0.184605
1.32 0.184721
1.32 0.184838
1.32 0.184954
1.32 0.185071
1.33 0.185187
1.33 0.185303
1.33 0.185418
1.33 0.185534
1.33 0.185649
1.33 0.185764
1.33 0.185879
1.33 0.185994
1.33 0.186109
1.33 0.186224
1.33 0.186338
1.33 0.186452
1.33 0.186566
1.33 0.186680
1.33 0.186793
1.33 0.186907
1.33 0.187020
1.33 0.187133
1.33 0.187246
1.33 0.187359
1.33 0.187472
1.33 0.187584
1.33 0.187697
1.33 0.187809
1.33 0.187921
1.34 0.188033
1.34 0.188144
1.34 0.188256
1.34 0.188367
1.34 0.188478
1.34 0.188589
1.34 0.188700
1.34 0.188810
1.34 0.188921
1.34 0.189031
1.34 0.189141
1.34 0.189251
1.34 0.189361
1.34 0.189471
1.34 0.189580
1.34 0.189689
1.34 0.189799
1.34 0.189908
1.34 0.190016
1.34 0.190125
1.34 0.190234
1.34 0.190342
1.34 0.190450
1.34 0.190558
1.34 0.190666
1.35 0.190774
1.35 0.190881
1.35 0.190988
1.35 0.191096
1.35 0.191203
1.35 0.191310
1.35 0.191416
1.35 0.191523
1.35 0.191629
1.35 0.191735
1.35 0.191841
1.35 0.191947
1.35 0.192053
1.35 0.192159
1.35 0.192264
1.35 0.192369
1.35 0.192475
1.35 0.192580
1.35 0.192684
1.35 0.192789
1.35 0.192893
1.35 0.192998
1.35 0.193102
1.35 0.193206
1.35 0.193310
1.36 0.193414
1.36 0.193517
1.36 0.193620
1.36 0.193724
1.36 0.193827
1.36 0.193930
1.36 0.194032
1.36 0.194135
1.36 0.194238
1.36 0.194340
1.36 0.194442
1.36 0.194544
1.36 0.194646
1.36 0.194748
1.36 0.194849
1.36 0.194950
1.36 0.195052
1.36 0.195153
1.36 0.195254
1.36 0.195354
1.36 0.195455
1.36 0.195556
1.36 0.195656
1.36 0.195756
1.36 0.195856
1.37 0.195956
1.37 0.196056
1.37 0.196155
1.37 0.196255
1.37 0.196354
1.37 0.196453
1.37 0.196552
1.37 0.196651
1.37 0.196749
1.37 0.196848
1.37 0.196946
1.37 0.197045
1.37 0.197143
1.37 0.197241
1.37 0.197338
1.37 0.197436
1.37 0.197533
1.37 0.197631
1.37 0.197728
1.37 0.197825
1.37 0.197922
1.37 0.198019
1.37 0.198115
1.37 0.198212
1.37 0.198308
1.38 0.198404
1.38 0.198500
1.38 0.198596
1.38 0.198692
1.38 0.198787
1.38 0.198883
1.38 0.198978
1.38 0.199073
1.38 0.199168
1.38 0.199263
1.38 0.199358
1.38 0.199452
1.38 0.199547
1.38 0.199641
1.38 0.199735
1.38 0.199829
1.38 0.199923
1.38 0.200017
1.38 0.200110
1.38 0.200204
1.38 0.200297
1.38 0.200390
1.38 0.200483
1.38 0.200576
1.38 0.200669
1.39 0.200762
1.39 0.200854
1.39 0.200946
1.39 0.201039
1.39 0.201131
1.39 0.201222
1.39 0.201314
1.39 0.201406
1.39 0.201497
1.39 0.201589
1.39 0.201680
1.39 0.201771
1.39 0.201862
1.39 0.201953
1.39 0.202043
1.39 0.202134
1.39 0.202224
1.39 0.202314
1.39 0.202404
1.39 0.202494
1.39 0.202584
1.39 0.202674
1.39 0.202763
1.39 0.202853
1.39 0.202942
1.40 0.203031
1.40 0.203120
1.40 0.203209
1.40 0.203298
1.40 0.203386
1.40 0.203475
1.40 0.203563
1.40 0.203651
1.40 0.203739
1.40 0.203827
1.40 0.203915
1.40 0.204003
1.40 0.204090
1.40 0.204178
1.40 0.204265
1.40 0.204352
1.40 0.204439
1.40 0.204526
1.40 0.204613
1.40 0.204699
1.40 0.204786
1.40 0.204872
1.40 0.204958
1.40 0.205044
1.40 0.205130
1.41 0.205216
1.41 0.205302
1.41 0.205387
1.41 0.205473
1.41 0.205558
1.41 0.205643
1.41 0.205728
1.41 0.205813
1.41 0.205898
1.41 0.205983
1.41 0.206067
1.41 0.206151
1.41 0.206236
1.41 0.206320
1.41 0.206404
1.41 0.206488
1.41 0.206571
1.41 0.206655
1.41 0.206738
1.41 0.206822
1.41 0.206905
1.41 0.206988
1.41 0.207071
1.41 0.207154
1.41 0.207237
1.42 0.207319
1.42 0.207402
1.42 0.207484
1.42 0.207566
1.42 0.207648
1.42 0.207730
1.42 0.207812
1.42 0.207894
1.42 0.207975
1.42 0.208057
1.42 0.208138
1.42 0.208219
1.42 0.208301
1.42 0.208381
1.42 0.208462
1.42 0.208543
1.42 0.208624
1.42 0.208704
1.42 0.208784
1.42 0.208865
1.42 0.208945
1.42 0.209025
1.42 0.209105
1.42 0.209184
1.42 0.209264
1.43 0.209343
1.43 0.209423
1.43 0.209502
1.43 0.209581
1.43 0.209660
1.43 0.209739
1.43 0.209818
1.43 0.209896
1.43 0.209975
1.43 0.210053
1.43 0.210131
1.43 0.210210
1.43 0.210288
1.43 0.210366
1.43 0.210443
1.43 0.210521
1.43 0.210599
1.43 0.210676
1.43 0.210753
1.43 0.210830
1.43 0.210908
1.43 0.210984
1.43 0.211061
1.43 0.211138
1.43 0.211215
1.44 0.211291
1.44 0.211367
1.44 0.211444
1.44 0.211520
1.44 0.211596
1.44 0.211672
1.44 0.211747
1.44 0.211823
1.44 0.211899
1.44 0.211974
1.44 0.212049
1.44 0.212125
1.44 0.212200
1.44 0.212275
1.44 0.212349
1.44 0.212424
1.44 0.212499
1.44 0.212573
1.44 0.212648
1.44 0.212722
1.44 0.212796
1.44 0.212870
1.44 0.212944
1.44 0.213018
1.44 0.213091
1.45 0.213165
1.45 0.213238
1.45 0.213312
1.45 0.213385
1.45 0.213458
1.45 0.213531
1.45 0.213604
1.45 0.213677
1.45 0.213750
1.45 0.213822
1.45 0.213894
1.45 0.213967
1.45 0.214039
1.45 0.214111
1.45 0.214183
1.45 0.214255
1.45 0.214327
1.45 0.214398
1.45 0.214470
1.45 0.214541
1.45 0.214613
1.45 0.214684
1.45 0.214755
1.45 0.214826
1.45 0.214897
1.46 0.214968
1.46 0.215038
1.46 0.215109
1.46 0.215179
1.46 0.215250
1.46 0.215320
1.46 0.215390
1.46 0.215460
1.46 0.215530
1.46 0.215600
1.46 0.215669
1.46 0.215739
1.46 0.215808
1.46 0.215878
1.46 0.215947
1.46 0.216016
1.46 0.216085
1.46 0.216154
1.46 0.216223
1.46 0.216291
1.46 0.216360
1.46 0.216429
1.46 0.216497
1.46 0.216565
1.46 0.216633
1.47 0.216701
1.47 0.216769
1.47 0.216837
1.47 0.216905
1.47 0.216973
1.47 0.217040
1.47 0.217108
1.47 0.217175
1.47 0.217242
1.47 0.217309
1.47 0.217376
1.47 0.217443
1.47 0.217510
1.47 0.217576
1.47 0.217643
1.47 0.217710
1.47 0.217776
1.47 0.217842
1.47 0.217908
1.47 0.217974
1.47 0.218040
1.47 0.218106
1.47 0.218172
1.47 0.218238
1.47 0.218303
1.48 0.218369
1.48 0.218434
1.48 0.218499
1.48 0.218564
1.48 0.218629
1.48 0.218694
1.48 0.218759
1.48 0.218824
1.48 0.218888
1.48 0.218953
1.48 0.219017
1.48 0.219082
1.48 0.219146
1.48 0.219210
1.48 0.219274
1.48 0.219338
1.48 0.219402
1.48 0.219465
1.48 0.219529
1.48 0.219592
1.48 0.219656
1.48 0.219719
1.48 0.219782
1.48 0.219845
1.48 0.219908
1.49 0.219971
1.49 0.220034
1.49 0.220097
1.49 0.220159
1.49 0.220222
1.49 0.220284
1.49 0.220347
1.49 0.220409
1.49 0.220471
1.49 0.220533
1.49 0.220595
1.49 0.220657
1.49 0.220718
1.49 0.220780
1.49 0.220841
1.49 0.220903
1.49 0.220964
1.49 0.221025
1.49 0.221087
1.49 0.221148
1.49 0.221209
1.49 0.221269
1.49 0.221330
1.49 0.221391
1.49 0.221451
1.50 0.221512
1.50 0.221572
1.50 0.221632
1.50 0.221692
1.50 0.221753
1.50 0.221813
1.50 0.221872
1.50 0.221932
1.50 0.221992
1.50 0.222051
1.50 0.222111
1.50 0.222170
1.50 0.222230
1.50 0.222289
1.50 0.222348
1.50 0.222407
1.50 0.222466
1.50 0.222525
1.50 0.222583
1.50 0.222642
1.50 0.222701
1.50 0.222759
1.50 0.222817
1.50 0.222876
1.50 0.222934
1.51 0.222992
1.51 0.223050
1.51 0.223108
1.51 0.223166
1.51 0.223223
1.51 0.223281
1.51 0.223338
1.51 0.223396
1.51 0.223453
1.51 0.223510
1.51 0.223568
1.51 0.223625
1.51 0.223682
1.51 0.223739
1.51 0.223795
1.51 0.223852
1.51 0.223909
1.51 0.223965
1.51 0.224022
1.51 0.224078
1.51 0.224134
1.51 0.224190
1.51 0.224246
1.51 0.224302
1.51 0.224358
1.52 0.224414
1.52 0.224470
1.52 0.224525
1.52 0.224581
1.52 0.224636
1.52 0.224692
1.52 0.224747
1.52 0.224802
1.52 0.224857
1.52 0.224912
1.52 0.224967
1.52 0.225022
1.52 0.225076
1.52 0.225131
1.52 0.225186
1.52 0.225240
1.52 0.225294
1.52 0.225349
1.52 0.225403
1.52 0.225457
1.52 0.225511
1.52 0.225565
1.52 0.225619
1.52 0.225672
1.52 0.225726
1.53 0.225780
1.53 0.225833
1.53 0.225886
1.53 0.225940
1.53 0.225993
1.53 0.226046
1.53 0.226099
1.53 0.226152
1.53 0.226205
1.53 0.226258
1.53 0.226310
1.53 0.226363
1.53 0.226416
1.53 0.226468
1.53 0.226520
1.53 0.226573
1.53 0.226625
1.53 0.226677
1.53 0.226729
1.53 0.226781
1.53 0.226833
1.53 0.226885
1.53 0.226936
1.53 0.226988
1.53 0.227039
1.54 0.227091
1.54 0.227142
1.54 0.227193
1.54 0.227244
1.54 0.227296
1.54 0.227347
1.54 0.227397
1.54 0.227448
1.54 0.227499
1.54 0.227550
1.54 0.227600
1.54 0.227651
1.54 0.227701
1.54 0.227752
1.54 0.227802
1.54 0.227852
1.54 0.227902
1.54 0.227952
1.54 0.228002
1.54 0.228052
1.54 0.228102
1.54 0.228151
1.54 0.228201
1.54 0.228250
1.54 0.228300
1.55 0.228349
1.55 0.228398
1.55 0.228448
1.55 0.228497
1.55 0.228546
1.55 0.228595
1.55 0.228643
1.55 0.228692
1.55 0.228741
1.55 0.228789
1.55 0.228838
1.55 0.228886
1.55 0.228935
1.55 0.228983
1.55 0.229031
1.55 0.229079
1.55 0.229128
1.55 0.229175
1.55 0.229223
1.55 0.229271
1.55 0.229319
1.55 0.229367
1.55 0.229414
1.55 0.229462
1.55 0.229509
1.56 0.229556
1.56 0.229604
1.56 0.229651
1.56 0.229698
1.56 0.229745
1.56 0.229792
1.56 0.229839
1.56 0.229886
1.56 0.229932
1.56 0.229979
1.56 0.230025
1.56 0.230072
1.56 0.230118
1.56 0.230165
1.56 0.230211
1.56 0.230257
1.56 0.230303
1.56 0.230349
1.56 0.230395
1.56 0.230441
1.56 0.230487
1.56 0.230532
1.56 0.230578
1.56 0.230623
1.56 0.230669
1.57 0.230714
1.57 0.230760
1.57 0.230805
1.57 0.230850
1.57 0.230895
1.57 0.230940
1.57 0.230985
1.57 0.231030
1.57 0.231075
1.57 0.231119
1.57 0.231164
1.57 0.231209
1.57 0.231253
1.57 0.231297
1.57 0.231342
1.57 0.231386
1.57 0.231430
1.57 0.231474
1.57 0.231518
1.57 0.231562
1.57 0.231606
1.57 0.231650
1.57 0.231694
1.57 0.231737
1.57 0.231781
1.58 0.231824
1.58 0.231868
1.58 0.231911
1.58 0.231954
1.58 0.231998
1.58 0.232041
1.58 0.232084
1.58 0.232127
1.58 0.232170
1.58 0.232213
1.58 0.232255
1.58 0.232298
1.58 0.232341
1.58 0.232383
1.58 0.232426
1.58 0.232468
1.58 0.232511
1.58 0.232553
1.58 0.232595
1.58 0.232637
1.58 0.232679
1.58 0.232721
1.58 0.232763
1.58 0.232805
1.58 0.232847
1.59 0.232888
1.59 0.232930
1.59 0.232971
1.59 0.233013
1.59 0.233054
1.59 0.233096
1.59 0.233137
1.59 0.233178
1.59 0.233219
1.59 0.233260
1.59 0.233301
1.59 0.233342
1.59 0.233383
1.59 0.233424
1.59 0.233464
1.59 0.233505
1.59 0.233545
1.59 0.233586
1.59 0.233626
1.59 0.233667
1.59 0.233707
1.59 0.233747
1.59 0.233787
1.59 0.233827
1.59 0.233867
1.60 0.233907
1.60 0.233947
1.60 0.233987
1.60 0.234027
1.60 0.234066
1.60 0.234106
1.60 0.234145
1.60 0.234185
1.60 0.234224
1.60 0.234263
1.60 0.234303
1.60 0.234342
1.60 0.234381
1.60 0.234420
1.60 0.234459
1.60 0.234498
1.60 0.234537
1.60 0.234575
1.60 0.234614
1.60 0.234653
1.60 0.234691
1.60 0.234730
1.60 0.234768
1.60 0.234806
1.60 0.234845
1.61 0.234883
1.61 0.234921
1.61 0.234959
1.61 0.234997
1.61 0.235035
1.61 0.235073
1.61 0.235111
1.61 0.235148
1.61 0.235186
1.61 0.235224
1.61 0.235261
1.61 0.235299
1.61 0.235336
1.61 0.235373
1.61 0.235411
1.61 0.235448
1.61 0.235485
1.61 0.235522
1.61 0.235559
1.61 0.235596
1.61 0.235633
1.61 0.235670
1.61 0.235707
1.61 0.235743
1.61 0.235780
1.62 0.235816
1.62 0.235853
1.62 0.235889
1.62 0.235926
1.62 0.235962
1.62 0.235998
1.62 0.236034
1.62 0.236070
1.62 0.236107
1.62 0.236142
1.62 0.236178
1.62 0.236214
1.62 0.236250
1.62 0.236286
1.62 0.236321
1.62 0.236357
1.62 0.236392
