0.930000 59.777933 0.005466
0.935000 59.376678 0.005164
0.940000 58.973924 0.004879
0.945000 58.569679 0.004609
0.950000 58.163955 0.004354
0.955000 57.756763 0.004113
0.960000 57.348114 0.003884
0.965000 56.938019 0.003669
0.970000 56.526489 0.003464
0.975000 56.113534 0.003271
0.980000 55.699166 0.003089
0.985000 55.283395 0.002916
0.990000 54.866233 0.002753
0.995000 54.447690 0.002599
1.000000 54.027778 0.002453
1.005000 53.606506 0.002315
1.010000 53.183887 0.002185
1.015000 52.759931 0.002062
1.020000 52.334650 0.001945
1.025000 51.908053 0.001835
1.030000 51.480153 0.001731
1.035000 51.050960 0.001633
1.040000 50.620485 0.001541
1.045000 50.188740 0.001453
1.050000 49.755735 0.001370
1.055000 49.321481 0.001292
1.060000 48.885990 0.001218
1.065000 48.449273 0.001148
1.070000 48.011340 0.001082
1.075000 47.572204 0.001020
1.080000 47.131875 0.000961
1.085000 46.690364 0.000906
1.090000 46.247683 0.000854
1.095000 45.803843 0.000804
1.100000 45.358855 0.000758
1.105000 44.912730 0.000714
1.110000 44.465480 0.000672
1.115000 44.017116 0.000633
1.120000 43.567649 0.000596
1.125000 43.117091 0.000561
1.130000 42.665453 0.000528
1.135000 42.212746 0.000497
1.140000 41.758983 0.000468
1.145000 41.304174 0.000440
1.150000 40.848330 0.000414
1.155000 40.391464 0.000389
1.160000 39.933587 0.000366
1.165000 39.474710 0.000344
1.170000 39.014845 0.000324
1.175000 38.554003 0.000304
1.180000 38.092197 0.000286
1.185000 37.629437 0.000269
1.190000 37.165735 0.000252
1.195000 36.701103 0.000237
1.200000 36.235553 0.000223
1.205000 35.769096 0.000209
1.210000 35.301744 0.000196
1.215000 34.833509 0.000184
1.220000 34.364402 0.000173
1.225000 33.894435 0.000162
1.230000 33.423621 0.000152
1.235000 32.951970 0.000143
1.240000 32.479495 0.000134
1.245000 32.006207 0.000125
1.250000 31.532119 0.000118
1.255000 31.057242 0.000110
1.260000 30.581588 0.000103
1.265000 30.105169 0.000097
1.270000 29.627997 0.000090
1.275000 29.150084 0.000085
1.280000 28.671442 0.000079
1.285000 28.192083 0.000074
1.290000 27.712018 0.000069
1.295000 27.231261 0.000065
1.300000 26.749822 0.000060
1.305000 26.267715 0.000056
1.310000 25.784951 0.000053
1.315000 25.301541 0.000049
1.320000 24.817499 0.000046
1.325000 24.332837 0.000043
1.330000 23.847565 0.000040
1.335000 23.361698 0.000037
1.340000 22.875246 0.000035
1.345000 22.388222 0.000032
1.350000 21.900639 0.000030
1.355000 21.412507 0.000028
1.360000 20.923841 0.000026
1.365000 20.434651 0.000024
1.370000 19.944950 0.000022
1.375000 19.454750 0.000021
1.380000 18.964064 0.000019
1.385000 18.472904 0.000018
1.390000 17.981281 0.000017
1.395000 17.489209 0.000015
1.400000 16.996700 0.000014
1.405000 16.503766 0.000013
1.410000 16.010419 0.000012
1.415000 15.516672 0.000011
1.420000 15.022537 0.000010
1.425000 14.528026 0.000009
1.430000 14.033152 0.000009
1.435000 13.537927 0.000008
1.440000 13.042364 0.000007
1.445000 12.546474 0.000007
1.450000 12.050271 0.000006
1.455000 11.553766 0.000006
1.460000 11.056973 0.000005
1.465000 10.559903 0.000005
1.470000 10.062569 0.000004
1.475000 9.564984 0.000004
1.480000 9.067159 0.000003
1.485000 8.569108 0.000003
1.490000 8.070842 0.000003
1.495000 7.572375 0.000002
1.500000 7.073718 0.000002
1.505000 6.574884 0.000002
1.510000 6.075886 0.000002
1.515000 5.576737 0.000001
1.520000 5.077447 0.000001
1.525000 4.578031 0.000001
1.530000 4.078500 0.000001
1.535000 3.578867 0.000001
1.540000 3.079145 0.000001
1.545000 2.579346 0.000001
1.550000 2.079482 0.000000
1.555000 1.579567 0.000000
1.560000 1.079612 0.000000
1.565000 0.579629 0.000000
1.570000 0.079633 0.000000
1.575000 -0.420366 -0.000000
1.580000 -0.920354 -0.000000
1.585000 -1.420319 -0.000000
1.590000 -1.920249 -0.000000
1.595000 -2.420131 -0.000000
1.600000 -2.919952 -0.000000
1.605000 -3.419700 -0.000000
1.610000 -3.919363 -0.000000
1.615000 -4.418927 -0.000000
1.620000 -4.918382 -0.000000
1.625000 -5.417713 -0.000000
1.630000 -5.916909 -0.000000
1.635000 -6.415957 -0.000001
1.640000 -6.914844 -0.000001
1.645000 -7.413559 -0.000001
1.650000 -7.912088 -0.000001
1.655000 -8.410420 -0.000001
1.660000 -8.908541 -0.000001
1.665000 -9.406440 -0.000001
1.670000 -9.904103 -0.000001
1.675000 -10.401519 -0.000001
1.680000 -10.898675 -0.000001
1.685000 -11.395558 -0.000001
1.690000 -11.892156 -0.000001
1.695000 -12.388457 -0.000001
1.700000 -12.884449 -0.000001
1.705000 -13.380118 -0.000001
1.710000 -13.875453 -0.000001
1.715000 -14.370441 -0.000001
1.720000 -14.865070 -0.000001
1.725000 -15.359327 -0.000000
1.730000 -15.853200 -0.000000
1.735000 -16.346676 -0.000000
1.740000 -16.839744 -0.000000
1.745000 -17.332391 -0.000000
1.750000 -17.824605 -0.000000
1.755000 -18.316373 -0.000000
1.760000 -18.807683 -0.000000
1.765000 -19.298523 -0.000000
1.770000 -19.788881 -0.000000
1.775000 -20.278744 -0.000000
1.780000 -20.768100 -0.000000
1.785000 -21.256936 -0.000000
1.790000 -21.745242 -0.000000
1.795000 -22.233003 -0.000000
1.800000 -22.720209 -0.000000
1.805000 -23.206847 -0.000000
1.810000 -23.692905 -0.000000
1.815000 -24.178370 -0.000000
1.820000 -24.663231 -0.000000
1.825000 -25.147475 -0.000000
1.830000 -25.631091 -0.000000
1.835000 -26.114065 -0.000000
1.840000 -26.596387 -0.000000
1.845000 -27.078044 -0.000000
1.850000 -27.559024 -0.000000
1.855000 -28.039316 -0.000000
1.860000 -28.518906 -0.000000
1.865000 -28.997783 -0.000000
1.870000 -29.475935 -0.000000
1.875000 -29.953350 -0.000000
1.880000 -30.430017 -0.000000
1.885000 -30.905923 -0.000000
1.890000 -31.381056 -0.000000
1.895000 -31.855404 -0.000000
1.900000 -32.328957 -0.000000
1.905000 -32.801700 -0.000000
1.910000 -33.273624 -0.000000
1.915000 -33.744716 -0.000000
1.920000 -34.214965 -0.000000
1.925000 -34.684358 -0.000000
1.930000 -35.152884 -0.000000
1.935000 -35.620531 -0.000000
1.940000 -36.087288 -0.000000
1.945000 -36.553142 -0.000000
1.950000 -37.018083 -0.000000
1.955000 -37.482098 -0.000000
1.960000 -37.945176 -0.000000
1.965000 -38.407306 -0.000000
1.970000 -38.868475 -0.000000
1.975000 -39.328673 -0.000000
1.980000 -39.787887 -0.000000
1.985000 -40.246107 -0.000000
1.990000 -40.703321 -0.000000
1.995000 -41.159517 -0.000000
2.000000 -41.614684 -0.000000
2.005000 -42.068810 -0.000000
2.010000 -42.521885 -0.000000
2.015000 -42.973897 -0.000000
2.020000 -43.424835 -0.000000
2.025000 -43.874686 -0.000000
2.030000 -44.323441 -0.000000
2.035000 -44.771088 -0.000000
2.040000 -45.217616 -0.000000
2.045000 -45.663013 -0.000000
2.050000 -46.107269 -0.000000
2.055000 -46.550372 -0.000000
2.060000 -46.992311 -0.000000
2.065000 -47.433076 -0.000000
2.070000 -47.872654 -0.000000
2.075000 -48.311036 -0.000000
2.080000 -48.748210 -0.000000
2.085000 -49.184166 -0.000000
2.090000 -49.618891 -0.000000
2.095000 -50.052376 -0.000000
2.100000 -50.484610 -0.000000
2.105000 -50.915582 -0.000000
2.110000 -51.345281 -0.000000
2.115000 -51.773697 -0.000000
2.120000 -52.200817 -0.000000
2.125000 -52.626633 -0.000000
2.130000 -53.051134 -0.000000
2.135000 -53.474308 -0.000000
2.140000 -53.896145 -0.000000
2.145000 -54.316635 -0.000000
2.150000 -54.735767 -0.000000
2.155000 -55.153530 -0.000000
2.160000 -55.569915 -0.000000
2.165000 -55.984910 -0.000000
2.170000 -56.398506 -0.000000
2.175000 -56.810692 -0.000000
2.180000 -57.221457 -0.000000
2.185000 -57.630792 -0.000000
2.190000 -58.038686 -0.000000
2.195000 -58.445130 -0.000000
2.200000 -58.850112 -0.000000
2.205000 -59.253623 -0.000000
2.210000 -59.655652 -0.000000
2.215000 -60.056190 -0.000000
2.220000 -60.455227 -0.000000
2.225000 -60.852752 -0.000000
2.230000 -61.248757 -0.000000
2.235000 -61.643229 -0.000000
2.240000 -62.036161 -0.000000
2.245000 -62.427542 -0.000000
2.250000 -62.817362 -0.000000
2.255000 -63.205612 -0.000000
2.260000 -63.592282 -0.000000
2.265000 -63.977361 -0.000000
2.270000 -64.360842 -0.000000
2.275000 -64.742713 -0.000000
2.280000 -65.122966 -0.000000
2.285000 -65.501591 -0.000000
2.290000 -65.878578 -0.000000
2.295000 -66.253918 -0.000000
2.300000 -66.627602 -0.000000
2.305000 -66.999620 -0.000000
2.310000 -67.369964 -0.000000
2.315000 -67.738623 -0.000000
2.320000 -68.105588 -0.000000
2.325000 -68.470851 -0.000000
2.330000 -68.834402 -0.000000
2.335000 -69.196232 -0.000000
2.340000 -69.556333 -0.000000
2.345000 -69.914694 -0.000000
2.350000 -70.271308 -0.000000
2.355000 -70.626164 -0.000000
2.360000 -70.979256 -0.000000
2.365000 -71.330572 -0.000000
2.370000 -71.680106 -0.000000
2.375000 -72.027847 -0.000000
2.380000 -72.373788 -0.000000
2.385000 -72.717919 -0.000000
2.390000 -73.060233 -0.000000
2.395000 -73.400720 -0.000000
2.400000 -73.739372 -0.000000
2.405000 -74.076180 -0.000000
2.410000 -74.411137 -0.000000
2.415000 -74.744233 -0.000000
2.420000 -75.075460 -0.000000
2.425000 -75.404811 -0.000000
2.430000 -75.732277 -0.000000
2.435000 -76.057849 -0.000000
2.440000 -76.381520 -0.000000
2.445000 -76.703282 -0.000000
2.450000 -77.023125 -0.000000
2.455000 -77.341044 -0.000000
2.460000 -77.657028 -0.000000
2.465000 -77.971072 -0.000000
2.470000 -78.283166 -0.000000
2.475000 -78.593303 -0.000000
2.480000 -78.901475 -0.000000
2.485000 -79.207674 -0.000000
2.490000 -79.511894 -0.000000
2.495000 -79.814125 -0.000000
2.500000 -80.114362 -0.000000
2.505000 -80.412595 -0.000000
2.510000 -80.708818 -0.000000
2.515000 -81.003023 -0.000000
2.520000 -81.295204 -0.000000
2.525000 -81.585352 -0.000000
2.530000 -81.873460 -0.000000
2.535000 -82.159521 -0.000000
2.540000 -82.443529 -0.000000
2.545000 -82.725475 -0.000000
2.550000 -83.005354 -0.000000
2.555000 -83.283157 -0.000000
2.560000 -83.558878 -0.000000
2.565000 -83.832510 -0.000000
2.570000 -84.104046 -0.000000
2.575000 -84.373480 -0.000000
2.580000 -84.640804 -0.000000
2.585000 -84.906012 -0.000000
2.590000 -85.169098 -0.000000
2.595000 -85.430055 -0.000000
2.600000 -85.688875 -0.000000
2.605000 -85.945554 -0.000000
2.610000 -86.200084 -0.000000
2.615000 -86.452459 -0.000000
2.620000 -86.702672 -0.000000
2.625000 -86.950718 -0.000000
2.630000 -87.196590 -0.000000
2.635000 -87.440283 -0.000000
2.640000 -87.681789 -0.000000
2.645000 -87.921103 -0.000000
2.650000 -88.158220 -0.000000
2.655000 -88.393132 -0.000000
2.660000 -88.625834 -0.000000
2.665000 -88.856321 -0.000000
2.670000 -89.084587 -0.000000
2.675000 -89.310625 -0.000000
2.680000 -89.534431 -0.000000
2.685000 -89.755998 -0.000000
2.690000 -89.975321 -0.000000
2.695000 -90.192395 -0.000000
2.700000 -90.407214 -0.000000
2.705000 -90.619773 -0.000000
2.710000 -90.830067 -0.000000
2.715000 -91.038089 -0.000000
2.720000 -91.243836 -0.000000
2.725000 -91.447302 -0.000000
2.730000 -91.648481 -0.000000
2.735000 -91.847370 -0.000000
2.740000 -92.043962 -0.000000
2.745000 -92.238253 -0.000000
2.750000 -92.430238 -0.000000
2.755000 -92.619912 -0.000000
2.760000 -92.807271 -0.000000
2.765000 -92.992310 -0.000000
2.770000 -93.175024 -0.000000
2.775000 -93.355408 -0.000000
2.780000 -93.533459 -0.000000
2.785000 -93.709171 -0.000000
2.790000 -93.882540 -0.000000
2.795000 -94.053563 -0.000000
2.800000 -94.222234 -0.000000
2.805000 -94.388550 -0.000000
2.810000 -94.552506 -0.000000
2.815000 -94.714098 -0.000000
2.820000 -94.873322 -0.000000
2.825000 -95.030174 -0.000000
2.830000 -95.184651 -0.000000
2.835000 -95.336748 -0.000000
2.840000 -95.486462 -0.000000
2.845000 -95.633788 -0.000000
2.850000 -95.778724 -0.000000
2.855000 -95.921265 -0.000000
2.860000 -96.061408 -0.000000
2.865000 -96.199150 -0.000000
2.870000 -96.334486 -0.000000
2.875000 -96.467415 -0.000000
2.880000 -96.597931 -0.000000
2.885000 -96.726033 -0.000000
2.890000 -96.851716 -0.000000
2.895000 -96.974979 -0.000000
2.900000 -97.095817 -0.000000
2.905000 -97.214227 -0.000000
2.910000 -97.330207 -0.000000
2.915000 -97.443754 -0.000000
2.920000 -97.554865 -0.000000
2.925000 -97.663537 -0.000000
2.930000 -97.769767 -0.000000
2.935000 -97.873553 -0.000000
2.940000 -97.974892 -0.000000
2.945000 -98.073782 -0.000000
2.950000 -98.170220 -0.000000
2.955000 -98.264204 -0.000000
2.960000 -98.355731 -0.000000
2.965000 -98.444800 -0.000000
2.970000 -98.531407 -0.000000
2.975000 -98.615551 -0.000000
2.980000 -98.697229 -0.000000
2.985000 -98.776440 -0.000000
2.990000 -98.853182 -0.000000
2.995000 -98.927452 -0.000000
3.000000 -98.999250 -0.000000
3.005000 -99.068572 -0.000000
3.010000 -99.135417 -0.000000
3.015000 -99.199785 -0.000000
3.020000 -99.261672 -0.000000
3.025000 -99.321077 -0.000000
3.030000 -99.378000 -0.000000
3.035000 -99.432438 -0.000000
3.040000 -99.484390 -0.000000
3.045000 -99.533856 -0.000000
3.050000 -99.580832 -0.000000
3.055000 -99.625320 -0.000000
3.060000 -99.667317 -0.000000
3.065000 -99.706822 -0.000000
3.070000 -99.743834 -0.000000
3.075000 -99.778353 -0.000000
3.080000 -99.810377 -0.000000
3.085000 -99.839906 -0.000000
3.090000 -99.866939 -0.000000
3.095000 -99.891476 -0.000000
3.100000 -99.913515 -0.000000
3.105000 -99.933056 -0.000000
3.110000 -99.950099 -0.000000
3.115000 -99.964644 -0.000000
3.120000 -99.976689 -0.000000
3.125000 -99.986235 -0.000000
3.130000 -99.993281 -0.000000
3.135000 -99.997827 -0.000000
3.140000 -99.999873 -0.000000
3.145000 -99.999420 -0.000000
3.150000 -99.996466 -0.000000
3.155000 -99.991012 -0.000000
3.160000 -99.983059 -0.000000
3.165000 -99.972606 -0.000000
3.170000 -99.959654 -0.000000
3.175000 -99.944203 -0.000000
3.180000 -99.926253 -0.000000
3.185000 -99.905805 -0.000000
3.190000 -99.882859 -0.000000
3.195000 -99.857417 -0.000000
3.200000 -99.829478 -0.000000
3.205000 -99.799043 -0.000000
3.210000 -99.766113 -0.000000
3.215000 -99.730689 -0.000000
3.220000 -99.692772 -0.000000
3.225000 -99.652362 -0.000000
3.230000 -99.609462 -0.000000
3.235000 -99.564070 -0.000000
3.240000 -99.516190 -0.000000
3.245000 -99.465822 -0.000000
3.250000 -99.412968 -0.000000
3.255000 -99.357628 -0.000000
3.260000 -99.299804 -0.000000
3.265000 -99.239497 -0.000000
3.270000 -99.176710 -0.000000
3.275000 -99.111443 -0.000000
3.280000 -99.043698 -0.000000
3.285000 -98.973478 -0.000000
3.290000 -98.900783 -0.000000
3.295000 -98.825615 -0.000000
3.300000 -98.747977 -0.000000
3.305000 -98.667870 -0.000000
3.310000 -98.585297 -0.000000
3.315000 -98.500258 -0.000000
3.320000 -98.412758 -0.000000
3.325000 -98.322797 -0.000000
3.330000 -98.230378 -0.000000
3.335000 -98.135503 -0.000000
3.340000 -98.038175 -0.000000
3.345000 -97.938395 -0.000000
3.350000 -97.836168 -0.000000
3.355000 -97.731494 -0.000000
3.360000 -97.624378 -0.000000
3.365000 -97.514820 -0.000000
3.370000 -97.402825 -0.000000
3.375000 -97.288395 -0.000000
3.380000 -97.171532 -0.000000
3.385000 -97.052240 -0.000000
3.390000 -96.930522 -0.000000
3.395000 -96.806381 -0.000000
3.400000 -96.679819 -0.000000
3.405000 -96.550841 -0.000000
3.410000 -96.419448 -0.000000
3.415000 -96.285646 -0.000000
3.420000 -96.149436 -0.000000
3.425000 -96.010822 -0.000000
3.430000 -95.869808 -0.000000
3.435000 -95.726398 -0.000000
3.440000 -95.580594 -0.000000
3.445000 -95.432401 -0.000000
3.450000 -95.281821 -0.000000
3.455000 -95.128860 -0.000000
3.460000 -94.973521 -0.000000
3.465000 -94.815807 -0.000000
3.470000 -94.655723 -0.000000
3.475000 -94.493273 -0.000000
3.480000 -94.328460 -0.000000
3.485000 -94.161289 -0.000000
3.490000 -93.991764 -0.000000
3.495000 -93.819889 -0.000000
3.500000 -93.645669 -0.000000
3.505000 -93.469107 -0.000000
3.510000 -93.290209 -0.000000
3.515000 -93.108979 -0.000000
3.520000 -92.925421 -0.000000
3.525000 -92.739539 -0.000000
3.530000 -92.551340 -0.000000
3.535000 -92.360826 -0.000000
3.540000 -92.168003 -0.000000
3.545000 -91.972877 -0.000000
3.550000 -91.775451 -0.000000
3.555000 -91.575730 -0.000000
3.560000 -91.373720 -0.000000
3.565000 -91.169426 -0.000000
3.570000 -90.962853 -0.000000
3.575000 -90.754005 -0.000000
3.580000 -90.542889 -0.000000
3.585000 -90.329509 -0.000000
3.590000 -90.113871 -0.000000
3.595000 -89.895980 -0.000000
3.600000 -89.675842 -0.000000
3.605000 -89.453461 -0.000000
3.610000 -89.228845 -0.000000
3.615000 -89.001998 -0.000000
3.620000 -88.772925 -0.000000
3.625000 -88.541634 -0.000000
3.630000 -88.308128 -0.000000
3.635000 -88.072415 -0.000000
3.640000 -87.834501 -0.000000
3.645000 -87.594390 -0.000000
3.650000 -87.352090 -0.000000
3.655000 -87.107606 -0.000000
3.660000 -86.860944 -0.000000
3.665000 -86.612110 -0.000000
3.670000 -86.361112 -0.000000
3.675000 -86.107954 -0.000000
3.680000 -85.852643 -0.000000
3.685000 -85.595187 -0.000000
3.690000 -85.335590 -0.000000
3.695000 -85.073860 -0.000000
3.700000 -84.810003 -0.000000
3.705000 -84.544026 -0.000000
3.710000 -84.275935 -0.000000
3.715000 -84.005738 -0.000000
3.720000 -83.733440 -0.000000
3.725000 -83.459049 -0.000000
3.730000 -83.182572 -0.000000
3.735000 -82.904014 -0.000000
3.740000 -82.623385 -0.000000
3.745000 -82.340690 -0.000000
3.750000 -82.055936 -0.000000
3.755000 -81.769131 -0.000000
3.760000 -81.480281 -0.000000
3.765000 -81.189395 -0.000000
3.770000 -80.896479 -0.000000
3.775000 -80.601540 -0.000000
3.780000 -80.304587 -0.000000
3.785000 -80.005625 -0.000000
3.790000 -79.704664 -0.000000
3.795000 -79.401710 -0.000000
3.800000 -79.096771 -0.000000
3.805000 -78.789855 -0.000000
3.810000 -78.480969 -0.000000
3.815000 -78.170121 -0.000000
3.820000 -77.857318 -0.000000
3.825000 -77.542569 -0.000000
3.830000 -77.225882 -0.000000
3.835000 -76.907264 -0.000000
3.840000 -76.586723 -0.000000
3.845000 -76.264268 -0.000000
3.850000 -75.939906 -0.000000
3.855000 -75.613645 -0.000000
3.860000 -75.285495 -0.000000
3.865000 -74.955462 -0.000000
3.870000 -74.623555 -0.000000
3.875000 -74.289783 -0.000000
3.880000 -73.954153 -0.000000
3.885000 -73.616674 -0.000000
3.890000 -73.277355 -0.000000
3.895000 -72.936205 -0.000000
3.900000 -72.593230 -0.000000
3.905000 -72.248441 -0.000000
3.910000 -71.901846 -0.000000
3.915000 -71.553453 -0.000000
3.920000 -71.203272 -0.000000
3.925000 -70.851310 -0.000000
3.930000 -70.497577 -0.000000
3.935000 -70.142081 -0.000000
3.940000 -69.784833 -0.000000
3.945000 -69.425839 -0.000000
3.950000 -69.065110 -0.000000
3.955000 -68.702654 -0.000000
3.960000 -68.338480 -0.000000
3.965000 -67.972598 -0.000000
3.970000 -67.605017 -0.000000
3.975000 -67.235746 -0.000000
3.980000 -66.864794 -0.000000
3.985000 -66.492170 -0.000000
3.990000 -66.117884 -0.000000
3.995000 -65.741945 -0.000000
4.000000 -65.364362 -0.000000
4.005000 -64.985145 -0.000000
4.010000 -64.604304 -0.000000
4.015000 -64.221848 -0.000000
4.020000 -63.837786 -0.000000
4.025000 -63.452128 -0.000000
4.030000 -63.064883 -0.000000
4.035000 -62.676063 -0.000000
4.040000 -62.285675 -0.000000
4.045000 -61.893730 -0.000000
4.050000 -61.500238 -0.000000
4.055000 -61.105208 -0.000000
4.060000 -60.708651 -0.000000
4.065000 -60.310575 -0.000000
4.070000 -59.910993 -0.000000
4.075000 -59.509912 -0.000000
4.080000 -59.107344 -0.000000
4.085000 -58.703298 -0.000000
4.090000 -58.297784 -0.000000
4.095000 -57.890813 -0.000000
4.100000 -57.482395 -0.000000
4.105000 -57.072539 -0.000000
4.110000 -56.661257 -0.000000
4.115000 -56.248558 -0.000000
4.120000 -55.834453 -0.000000
4.125000 -55.418953 -0.000000
4.130000 -55.002066 -0.000000
4.135000 -54.583805 -0.000000
4.140000 -54.164179 -0.000000
4.145000 -53.743199 -0.000000
4.150000 -53.320876 -0.000000
4.155000 -52.897219 -0.000000
4.160000 -52.472240 -0.000000
4.165000 -52.045949 -0.000000
4.170000 -51.618357 -0.000000
4.175000 -51.189475 -0.000000
4.180000 -50.759313 -0.000000
4.185000 -50.327881 -0.000000
4.190000 -49.895192 -0.000000
4.195000 -49.461255 -0.000000
4.200000 -49.026082 -0.000000
4.205000 -48.589683 -0.000000
4.210000 -48.152070 -0.000000
4.215000 -47.713252 -0.000000
4.220000 -47.273242 -0.000000
4.225000 -46.832050 -0.000000
4.230000 -46.389687 -0.000000
4.235000 -45.946164 -0.000000
4.240000 -45.501493 -0.000000
4.245000 -45.055684 -0.000000
4.250000 -44.608749 -0.000000
4.255000 -44.160699 -0.000000
4.260000 -43.711544 -0.000000
4.265000 -43.261297 -0.000000
4.270000 -42.809968 -0.000000
4.275000 -42.357569 -0.000000
4.280000 -41.904111 -0.000000
4.285000 -41.449606 -0.000000
4.290000 -40.994064 -0.000000
4.295000 -40.537497 -0.000000
