0.000000	-0.493259
0.000002	-0.493429
0.000004	-0.493724
0.000006	-0.494086
0.000008	-0.494354
0.000010	-0.494480
0.000012	-0.494602
0.000014	-0.494851
0.000016	-0.495170
0.000018	-0.495395
0.000020	-0.495480
0.000022	-0.495562
0.000024	-0.495774
0.000026	-0.496058
0.000028	-0.496248
0.000030	-0.496299
0.000032	-0.496348
0.000034	-0.496529
0.000036	-0.496785
0.000038	-0.496947
0.000040	-0.496969
0.000042	-0.496990
0.000044	-0.497147
0.000046	-0.497380
0.000048	-0.497520
0.000050	-0.497517
0.000052	-0.497516
0.000054	-0.497652
0.000056	-0.497868
0.000058	-0.497989
0.000060	-0.497966
0.000062	-0.497945
0.000064	-0.498066
0.000066	-0.498269
0.000068	-0.498375
0.000070	-0.498334
0.000072	-0.498295
0.000074	-0.498404
0.000076	-0.498597
0.000078	-0.498692
0.000080	-0.498635
0.000082	-0.498581
0.000084	-0.498680
0.000086	-0.498867
0.000088	-0.498952
0.000090	-0.498881
0.000092	-0.498813
0.000094	-0.498905
0.000096	-0.499089
0.000098	-0.499167
0.000100	-0.499082
0.000102	-0.499002
0.000104	-0.499088
0.000106	-0.499272
0.000108	-0.499345
0.000110	-0.499247
0.000112	-0.499155
0.000114	-0.499237
0.000116	-0.499423
0.000118	-0.499492
0.000120	-0.499382
0.000122	-0.499277
0.000124	-0.499358
0.000126	-0.499548
0.000128	-0.499615
0.000130	-0.499492
0.000132	-0.499374
0.000134	-0.499456
0.000136	-0.499653
0.000138	-0.499719
0.000140	-0.499581
0.000142	-0.499451
0.000144	-0.499533
0.000146	-0.499742
0.000148	-0.499808
0.000150	-0.499654
0.000152	-0.499508
0.000154	-0.499595
0.000156	-0.499818
0.000158	-0.499886
0.000160	-0.499713
0.000162	-0.499550
0.000164	-0.499642
0.000166	-0.499885
0.000168	-0.499956
0.000170	-0.499761
0.000172	-0.499576
0.000174	-0.499676
0.000176	-0.499946
0.000178	-0.500022
0.000180	-0.499798
0.000182	-0.499586
0.000184	-0.499699
0.000186	-0.500004
0.000188	-0.500088
0.000190	-0.499827
0.000192	-0.499580
0.000194	-0.499710
0.000196	-0.500065
0.000198	-0.500160
0.000200	-0.499846
0.000202	-0.499550
0.000204	-0.499707
0.000206	-0.500136
0.000208	-0.500247
0.000210	-0.499855
0.000212	-0.499487
0.000214	-0.499688
0.000216	-0.500233
0.000218	-0.500367
0.000220	-0.499846
0.000222	-0.499358
0.000224	-0.499641
0.000226	-0.500396
0.000228	-0.500566
0.000230	-0.499789
0.000232	-0.499070
0.000234	-0.499549
0.000236	-0.500781
0.000238	-0.500998
0.000240	-0.499490
0.000242	-0.498145
0.000244	-0.499526
0.000246	-0.502794
